-109.64,48.997
-108.993,48.996
-107.31,48.993
-105.605,49.009
-103.573,48.991
-101.079,48.988
-99.687,49.004
-98.242,48.996
-96.798,48.991
-95.874,48.998
-95.106,48.998
-95.193,49.339
-94.879,49.359
-94.623,48.797
-93.95,48.642
-93.641,48.521
-93.328,48.639
-92.611,48.546
-92.049,48.36
-91.504,48.094
-90.835,48.281
-90.646,48.094
-90.054,48.116
-89.35,47.985
-88.436,48.343
-87.25,47.869
-85.896,47.31
-84.848,46.885
-84.707,46.516
-84.142,46.508
-84.043,46.128
-83.963,46.047
-83.859,46.044
-83.754,46.112
-83.517,46.102
-83.444,45.977
-83.53,45.879
-83.584,45.814
-82.528,45.336
-82.199,44.145
-82.103,43.62
-82.288,43.266
-82.307,43.137
-82.454,42.997
-82.483,42.619
-82.704,42.431
-82.729,42.36
-83.068,42.27
-83.189,42.064
-83.08,41.93
-83.103,41.858
-82.7,41.693
-82.32,41.713
-81.62,42.066
-81.185,42.216
-80.167,42.399
-79.353,42.673
-78.966,42.881
-79.194,43.433
-78.597,43.655
-77.369,43.615
-76.813,43.628
-76.377,44.151
-75.828,44.443
-75.494,44.756
-74.876,45.025
-71.551,45.021
-71.366,45.294
-70.884,45.379
-70.38,45.841
-70.319,46.114
-70.03,46.658
-69.251,47.478
-68.967,47.467
-68.967,47.24
-68.497,47.296
-68.287,47.417
-67.785,47.096
-67.744,46.598
-67.724,45.726
-67.403,45.548
-67.372,45.222
-67.182,45.297
-67.043,45.044
-66.976,44.938
-66.991,44.84
-66.86,44.821
-67.302,44.414
-67.279,44.152
-67.925,43.906
-68.184,43.802
-68.352,43.817
-68.538,43.761
-68.681,43.688
-68.902,43.581
-69.149,43.51
-69.388,43.422
-69.557,43.333
-69.738,43.3
-69.962,43.13
-70.094,42.939
-70.041,42.768
-69.908,42.491
-69.795,42.31
-69.595,42.133
-69.483,42.001
-69.443,41.721
-69.548,41.498
-69.488,41.199
-69.663,41.018
-69.946,40.916
-70.34,40.942
-70.838,40.931
-71.244,40.859
-71.608,40.77
-72.156,40.586
-72.567,40.462
-72.944,40.361
-73.2,40.303
-73.648,40.236
-73.751,39.803
-73.839,39.533
-74.085,39.198
-74.395,38.991
-74.504,38.814
-74.716,38.67
-74.701,38.442
-74.762,38.239
-75.086,37.666
-75.263,37.548
-75.356,37.334
-75.645,36.894
-75.371,36.199
-75.12,35.649
-75.166,35.243
-75.279,34.984
-75.429,34.931
-75.726,34.857
-76.265,34.375
-76.54,34.248
-76.776,34.354
-76.936,34.358
